Season,DayNum,TeamID,OpponentID,FGM,Loc,Won,Score,FGA,FGM3,FGA3,FTM,FTA,OR,DR,AST,TO,STL,BLK,PF,Team_Seed,Team,Team_Region,OpponentSeed,Opponents,Opponent_Region
2013,139,1247,1279,27,N,1,76,55,9,23,13,18,9,21,14,12,8,4,19,13,La Salle,Z,12,Mississippi,Z
2013,152,1257,1455,22,N,1,72,49,9,25,19,29,11,22,10,9,8,3,23,1,Louisville,Y,9,Wichita St,Z
2013,143,1455,1247,30,N,1,72,67,5,12,7,9,17,30,12,8,4,8,13,9,Wichita St,Z,13,La Salle,Z
2013,136,1112,1125,29,N,1,81,51,9,17,14,20,12,32,13,16,2,5,21,6,Arizona,Z,11,Belmont,Z
2013,138,1112,1217,27,N,1,74,49,9,15,11,16,3,36,13,12,4,2,20,6,Arizona,Z,14,Harvard,Z
2013,145,1455,1326,22,N,1,70,59,8,20,18,23,13,27,9,12,8,9,23,9,Wichita St,Z,2,Ohio St,Z
2013,143,1326,1112,22,N,1,73,52,7,13,22,26,11,21,9,8,4,3,18,2,Ohio St,Z,6,Arizona,Z
2013,136,1139,1137,20,N,1,68,55,3,17,25,28,10,31,8,5,6,3,12,6,Butler,W,11,Bucknell,W
2013,145,1393,1266,19,N,1,55,50,5,17,12,19,11,26,8,6,9,8,11,4,Syracuse,W,3,Marquette,W
2013,138,1266,1139,23,N,1,74,54,5,12,23,27,14,21,9,15,9,4,17,3,Marquette,W,6,Butler,W
2013,136,1143,1424,26,N,1,64,59,5,11,7,16,8,33,18,11,7,5,19,12,California,W,5,UNLV,W
2013,152,1276,1393,21,N,1,61,53,8,24,11,20,13,24,17,10,5,3,11,4,Michigan,X,4,Syracuse,W
2013,138,1393,1143,18,N,1,66,46,4,10,26,41,14,23,7,15,10,3,16,4,Syracuse,W,12,California,W
2013,136,1161,1281,25,N,1,84,51,7,14,27,33,12,30,10,14,1,3,17,8,Colorado St,Y,9,Missouri,Y
2013,138,1257,1161,31,N,1,82,55,5,9,15,18,10,19,14,9,11,2,24,1,Louisville,Y,8,Colorado St,Y
2013,136,1211,1380,23,N,1,64,55,8,20,10,15,11,29,14,10,6,0,16,1,Gonzaga,Z,16,Southern Univ,Z
2013,138,1455,1211,25,N,1,76,50,14,28,12,18,10,20,16,15,8,6,22,9,Wichita St,Z,1,Gonzaga,Z
2013,136,1217,1307,22,N,1,68,42,8,18,16,20,3,23,11,13,3,3,20,14,Harvard,Z,3,New Mexico,Z
2013,144,1257,1332,28,N,1,77,52,4,13,17,26,9,25,10,13,7,5,19,1,Louisville,Y,12,Oregon,Y
2013,146,1257,1181,29,N,1,85,55,2,13,25,36,11,26,8,8,10,9,23,1,Louisville,Y,2,Duke,Y
2013,154,1257,1276,28,N,1,82,61,8,16,18,23,15,17,18,9,9,3,22,1,Louisville,Y,4,Michigan,X
2013,136,1266,1172,20,N,1,59,58,4,15,15,19,17,24,5,9,5,4,20,3,Marquette,W,14,Davidson,W
2013,143,1266,1274,27,N,1,71,50,3,6,14,19,10,26,14,11,3,3,11,3,Marquette,W,2,Miami FL,W
2013,144,1181,1277,20,N,1,71,49,7,18,24,26,5,24,8,8,3,5,17,2,Duke,Y,3,Michigan St,Y
2013,136,1276,1355,28,N,1,71,55,9,20,6,9,8,21,12,9,6,3,8,4,Michigan,X,13,S Dakota St,X
2013,138,1276,1433,31,N,1,78,60,6,20,10,11,12,29,17,12,7,0,7,4,Michigan,X,5,VCU,X
2013,144,1276,1242,35,N,1,87,71,8,23,9,17,14,24,18,10,7,1,12,4,Michigan,X,1,Kansas,X
2013,146,1276,1196,30,N,1,79,65,10,19,9,13,9,26,18,11,13,5,13,4,Michigan,X,3,Florida,X
2013,136,1277,1434,26,N,1,65,58,6,15,7,11,20,29,16,17,6,3,16,3,Michigan St,Y,14,Valparaiso,Y
2013,136,1332,1329,23,N,1,68,59,8,22,14,21,14,30,12,18,8,3,19,12,Oregon,Y,5,Oklahoma St,Y
2013,138,1332,1387,28,N,1,74,53,8,11,10,16,9,29,18,18,10,4,19,12,Oregon,Y,4,St Louis,Y
2013,136,1387,1308,25,N,1,64,54,4,11,10,14,10,23,17,10,10,3,15,4,St Louis,Y,13,New Mexico St,Y
2013,136,1393,1285,27,N,1,81,52,5,11,22,31,8,32,21,8,12,5,8,4,Syracuse,W,13,Montana,W
2013,136,1433,1103,35,N,1,88,65,8,16,10,14,13,23,15,7,11,0,17,5,VCU,X,12,Akron,X
2013,136,1455,1338,19,N,1,73,49,2,20,33,41,11,26,11,11,10,1,20,9,Wichita St,Z,8,Pittsburgh,Z
2013,137,1166,1153,19,N,1,67,42,7,15,22,25,7,25,16,16,2,2,11,7,Creighton,Y,10,Cincinnati,Y
2013,139,1181,1166,19,N,1,66,49,7,20,21,28,7,31,9,9,7,4,20,2,Duke,Y,7,Creighton,Y
2013,137,1181,1107,27,N,1,73,46,4,11,15,21,5,23,17,11,9,3,18,2,Duke,Y,15,SUNY Albany,Y
2013,137,1195,1207,21,N,1,78,49,6,15,30,44,7,32,15,13,5,3,18,15,FL Gulf Coast,X,2,Georgetown,X
2013,139,1195,1361,33,N,1,81,59,7,18,8,12,9,22,21,13,13,5,13,15,FL Gulf Coast,X,7,San Diego St,X
2013,144,1196,1195,22,N,1,62,57,4,15,14,23,15,20,12,10,11,3,11,3,Florida,X,15,FL Gulf Coast,X
2013,137,1196,1322,29,N,1,79,61,7,21,14,23,16,27,13,8,10,2,12,3,Florida,X,14,Northwestern LA,X
2013,139,1196,1278,21,N,1,78,37,10,20,26,36,6,20,13,14,7,3,18,3,Florida,X,11,Minnesota,X
2013,137,1228,1160,16,N,1,57,52,8,31,17,24,11,26,10,12,8,4,12,7,Illinois,W,10,Colorado,W
2013,139,1274,1228,22,N,1,63,55,9,25,10,15,13,22,12,6,4,2,10,2,Miami FL,W,7,Illinois,W
2013,139,1231,1396,19,N,1,58,45,4,13,16,20,4,28,9,12,0,2,8,1,Indiana,W,9,Temple,W
2013,137,1235,1323,29,N,1,76,59,9,21,9,12,5,22,19,6,4,1,13,10,Iowa St,Z,7,Notre Dame,Z
2013,139,1326,1235,25,N,1,78,49,9,18,19,26,3,19,12,9,7,2,20,2,Ohio St,Z,10,Iowa St,Z
2013,137,1242,1443,20,N,1,64,42,0,6,24,30,4,31,11,17,4,9,15,1,Kansas,X,16,WKU,X
2013,139,1242,1314,24,N,1,70,55,5,14,17,21,15,35,11,22,7,5,11,1,Kansas,X,8,North Carolina,X
2013,137,1274,1334,24,N,1,78,52,12,22,18,21,10,31,12,11,7,4,14,2,Miami FL,W,15,Pacific,W
2013,137,1278,1417,31,N,1,83,61,9,16,12,19,11,25,19,11,7,3,19,11,Minnesota,X,6,UCLA,X
2013,137,1279,1458,22,N,1,57,57,3,15,10,16,12,31,8,10,6,6,12,12,Mississippi,Z,5,Wisconsin,Z
2013,137,1314,1437,24,N,1,78,49,11,21,19,27,6,22,18,17,10,2,14,8,North Carolina,X,9,Villanova,X
2013,137,1326,1233,34,N,1,95,71,7,15,20,25,13,31,25,10,8,7,17,2,Ohio St,Z,15,Iona,Z
2013,137,1361,1328,24,N,1,70,56,6,15,16,17,11,29,15,11,5,3,11,7,San Diego St,X,10,Oklahoma,X
2013,137,1396,1301,24,N,1,76,50,7,18,21,33,4,20,13,5,5,4,15,9,Temple,W,8,NC State,W
2014,134,1107,1291,27,N,1,71,47,2,9,15,19,6,36,12,14,3,1,13,16,SUNY Albany,X,16,Mt St Mary's,X
2014,152,1163,1196,24,N,1,63,43,5,12,10,13,5,23,12,13,6,4,16,7,Connecticut,W,1,Florida,X
2014,136,1196,1107,25,N,1,67,49,3,12,14,18,5,25,11,10,7,5,14,1,Florida,X,16,SUNY Albany,X
2014,134,1301,1462,29,N,1,74,53,4,14,12,16,6,23,16,9,4,9,14,12,NC State,Y,12,Xavier,Y
2014,138,1257,1387,22,N,1,66,49,6,17,16,24,10,27,14,19,9,5,18,4,Louisville,Y,5,St Louis,Y
2014,136,1387,1301,31,N,1,83,64,9,18,12,26,9,32,16,9,7,4,26,5,St Louis,Y,12,NC State,Y
2014,135,1142,1411,29,N,1,81,51,6,15,17,22,10,18,15,10,4,4,20,16,Cal Poly,Y,16,TX Southern,Y
2014,139,1246,1455,27,N,1,78,50,8,18,16,22,10,22,11,11,6,3,15,8,Kentucky,Y,1,Wichita St,Y
2014,137,1455,1142,23,N,1,64,50,6,19,12,21,11,35,17,12,4,6,17,1,Wichita St,Y,16,Cal Poly,Y
2014,135,1397,1234,24,N,1,78,54,5,21,25,30,10,27,13,8,2,1,14,11,Tennessee,Y,11,Iowa,Y
2014,137,1397,1269,30,N,1,86,56,2,14,24,31,10,27,16,12,8,3,13,11,Tennessee,Y,6,Massachusetts,Y
2014,139,1397,1273,27,N,1,83,55,6,22,23,26,18,23,15,7,2,0,14,11,Tennessee,Y,14,Mercer,Y
2014,146,1246,1276,31,N,1,75,58,7,11,6,11,17,18,8,11,2,6,14,8,Kentucky,Y,2,Michigan,Y
2014,144,1276,1397,27,N,1,73,49,11,20,8,10,6,20,14,13,5,1,13,2,Michigan,Y,11,Tennessee,Y
2014,136,1163,1386,30,N,1,89,66,11,24,18,20,12,22,13,9,6,2,21,7,Connecticut,W,10,St Joseph's PA,W
2014,138,1163,1437,23,N,1,77,52,9,20,22,28,7,29,10,11,11,2,17,7,Connecticut,W,2,Villanova,W
2014,144,1163,1235,26,N,1,81,50,9,19,20,22,5,26,9,9,5,4,15,7,Connecticut,W,3,Iowa St,W
2014,146,1163,1277,17,N,1,60,49,5,22,21,22,7,23,8,8,7,3,12,7,Connecticut,W,4,Michigan St,W
2014,154,1163,1246,22,N,1,60,53,6,19,10,10,8,26,8,10,9,4,17,7,Connecticut,W,8,Kentucky,Y
2014,136,1173,1326,22,N,1,60,49,3,13,13,17,4,24,12,13,10,0,14,11,Dayton,X,6,Ohio St,X
2014,138,1173,1393,19,N,1,55,46,7,16,10,18,11,24,12,14,7,4,16,11,Dayton,X,3,Syracuse,X
2014,143,1173,1390,28,N,1,82,58,8,23,18,26,10,25,19,10,8,1,25,11,Dayton,X,10,Stanford,X
2014,145,1196,1173,18,N,1,62,48,5,15,21,28,12,25,10,7,5,5,10,1,Florida,X,11,Dayton,X
2014,138,1196,1338,25,N,1,61,58,5,20,6,9,14,24,9,6,10,5,7,1,Florida,X,9,Pittsburgh,X
2014,143,1196,1417,29,N,1,79,58,8,21,13,18,10,30,22,12,4,5,15,1,Florida,X,4,UCLA,X
2014,136,1217,1153,19,N,1,61,44,6,17,17,28,9,24,9,12,4,3,15,12,Harvard,W,5,Cincinnati,W
2014,138,1277,1217,28,N,1,80,57,7,21,17,22,10,24,17,11,9,1,20,4,Michigan St,W,12,Harvard,W
2014,136,1257,1264,20,N,1,71,55,4,13,27,35,16,26,10,12,11,8,18,4,Louisville,Y,13,Manhattan,Y
2014,144,1246,1257,24,N,1,74,55,4,14,22,27,15,22,8,12,5,2,19,8,Kentucky,Y,4,Louisville,Y
2014,136,1276,1459,22,N,1,57,46,7,17,6,9,6,25,15,11,8,1,8,2,Michigan,Y,15,Wofford,Y
2014,138,1276,1400,24,N,1,79,54,14,28,17,21,11,19,16,4,5,2,12,2,Michigan,Y,7,Texas,Y
2014,136,1277,1174,30,N,1,93,56,10,19,23,25,10,32,16,14,4,2,27,4,Michigan St,W,13,Delaware,W
2014,144,1277,1438,21,N,1,61,47,5,14,14,18,7,25,13,10,5,4,16,4,Michigan St,W,1,Virginia,W
2014,136,1295,1328,27,N,1,80,51,6,14,20,22,6,32,12,15,5,6,20,12,N Dakota St,Z,5,Oklahoma,Z
2014,143,1112,1361,23,N,1,70,48,5,12,19,25,10,19,14,7,2,4,16,1,Arizona,Z,4,San Diego St,Z
2014,138,1361,1295,19,N,1,63,44,7,16,18,24,8,30,8,6,4,2,16,4,San Diego St,Z,12,N Dakota St,Z
2014,136,1332,1140,27,N,1,87,54,2,13,31,38,8,29,21,8,4,4,22,7,Oregon,Z,10,BYU,Z
2014,152,1246,1458,29,N,1,74,58,2,5,14,21,11,21,9,4,4,1,17,8,Kentucky,Y,2,Wisconsin,Z
2014,138,1458,1332,29,N,1,85,60,11,28,16,25,14,22,15,8,1,1,17,2,Wisconsin,Z,7,Oregon,Z
2014,136,1338,1160,31,N,1,77,61,4,14,11,12,9,24,18,3,12,3,13,9,Pittsburgh,X,8,Colorado,X
2014,136,1361,1308,23,N,1,73,59,6,17,21,27,10,30,9,11,8,9,18,4,San Diego St,Z,13,New Mexico St,Z
2014,145,1458,1112,24,N,1,64,61,6,17,10,12,13,25,11,8,3,0,15,2,Wisconsin,Z,1,Arizona,Z
2014,136,1393,1444,28,N,1,77,57,7,17,14,17,13,28,16,12,8,6,21,3,Syracuse,X,14,W Michigan,X
2014,136,1400,1113,31,N,1,87,58,5,12,20,27,10,20,17,9,6,5,24,7,Texas,Y,10,Arizona St,Y
2014,136,1437,1454,28,N,1,73,62,4,23,13,16,12,34,13,11,8,10,17,2,Villanova,W,15,WI Milwaukee,W
2014,136,1458,1110,26,N,1,75,52,10,23,13,14,6,25,13,7,9,1,15,2,Wisconsin,Z,15,American Univ,Z
2014,143,1458,1124,26,N,1,69,51,6,16,11,20,8,31,18,10,1,6,16,2,Wisconsin,Z,6,Baylor,Z
2014,137,1112,1451,26,N,1,68,47,7,14,9,16,7,24,15,12,4,12,20,1,Arizona,Z,16,Weber St,Z
2014,139,1112,1211,32,N,1,84,65,7,18,13,18,7,21,24,6,15,8,18,1,Arizona,Z,8,Gonzaga,Z
2014,137,1124,1304,17,N,1,74,42,2,13,38,48,9,28,9,12,7,2,16,6,Baylor,Z,11,Nebraska,Z
2014,139,1124,1166,30,N,1,85,47,11,18,14,21,5,27,19,8,2,3,11,6,Baylor,Z,3,Creighton,Z
2014,137,1166,1418,28,N,1,76,54,9,23,11,21,6,30,18,6,0,3,17,3,Creighton,Z,14,Louisiana,Z
2014,137,1211,1329,25,N,1,85,50,9,18,26,41,7,30,13,15,5,1,28,8,Gonzaga,Z,9,Oklahoma St,Z
2014,137,1235,1300,35,N,1,93,55,9,17,14,16,10,24,21,9,5,5,14,3,Iowa St,W,14,NC Central,W
2014,139,1235,1314,29,N,1,85,66,12,26,15,21,11,26,16,14,6,1,17,3,Iowa St,W,6,North Carolina,W
2014,137,1242,1184,32,N,1,80,53,0,7,16,24,14,29,17,14,2,7,14,2,Kansas,X,15,E Kentucky,X
2014,139,1390,1242,21,N,1,60,47,0,9,18,26,8,29,6,16,10,4,15,10,Stanford,X,2,Kansas,X
2014,137,1246,1243,19,N,1,56,50,4,15,14,21,13,27,8,15,4,7,11,8,Kentucky,Y,9,Kansas St,Y
2014,137,1272,1203,27,N,1,71,55,6,22,11,16,15,21,19,12,8,4,20,8,Memphis,W,9,G Washington,W
2014,139,1438,1272,30,N,1,78,54,5,11,13,16,6,34,13,10,3,6,16,1,Virginia,W,8,Memphis,W
2014,137,1273,1181,25,N,1,78,45,5,13,23,28,3,24,16,8,3,0,15,14,Mercer,Y,3,Duke,Y
2014,137,1314,1344,33,N,1,79,71,4,15,9,13,21,19,15,9,7,4,19,6,North Carolina,W,11,Providence,W
2014,137,1372,1433,27,N,1,77,51,6,16,17,23,10,25,16,17,6,2,16,12,SF Austin,X,5,VCU,X
2014,139,1417,1372,29,N,1,77,53,4,14,15,23,4,26,22,3,3,3,17,4,UCLA,X,12,SF Austin,X
2014,137,1390,1307,19,N,1,58,49,8,15,12,17,5,30,10,10,6,5,20,10,Stanford,X,7,New Mexico,X
2014,137,1417,1409,29,N,1,76,63,5,16,13,15,13,23,17,10,11,5,13,4,UCLA,X,13,Tulsa,X
2014,137,1438,1157,21,N,1,70,40,8,17,20,25,0,28,16,7,4,5,16,1,Virginia,W,16,Coastal Car,W
2015,134,1214,1264,26,N,1,74,53,3,7,19,34,6,31,20,14,6,3,19,16,Hampton,Y,16,Manhattan,Y
2015,152,1458,1246,23,N,1,71,48,7,17,18,22,12,22,10,10,1,2,14,1,Wisconsin,Z,1,Kentucky,Y
2015,136,1246,1214,28,N,1,79,61,3,10,20,28,13,38,15,13,7,5,18,1,Kentucky,Y,16,Hampton,Y
2015,134,1279,1140,36,N,1,94,80,7,23,15,23,16,27,24,7,7,6,21,11,Mississippi,Z,11,BYU,Z
2015,143,1112,1462,22,N,1,68,54,7,22,17,19,10,23,10,8,9,1,14,2,Arizona,Z,6,Xavier,Z
2015,136,1462,1279,26,N,1,76,56,10,23,14,21,8,30,17,10,6,4,14,6,Xavier,Z,11,Mississippi,Z
2015,135,1173,1129,20,N,1,56,42,7,21,9,14,3,22,13,11,4,1,14,11,Dayton,W,11,Boise St,W
2015,137,1173,1344,18,N,1,66,42,8,23,22,30,3,29,9,12,8,4,14,11,Dayton,W,6,Providence,W
2015,144,1277,1328,22,N,1,62,57,9,27,9,16,15,21,9,5,1,1,16,7,Michigan St,W,3,Oklahoma,W
2015,139,1328,1173,22,N,1,72,49,9,18,19,24,10,25,13,15,9,3,15,3,Oklahoma,W,11,Dayton,W
2015,135,1352,1316,28,N,1,81,62,4,16,21,33,11,20,11,5,12,2,21,16,Robert Morris,X,16,North Florida,X
2015,137,1181,1352,34,N,1,85,54,10,21,7,14,9,31,28,11,7,3,8,1,Duke,X,16,Robert Morris,X
2015,136,1112,1411,32,N,1,93,53,5,11,24,27,12,23,13,12,8,3,23,2,Arizona,Z,15,TX Southern,Z
2015,138,1112,1326,23,N,1,73,63,7,19,20,24,18,25,14,8,9,4,13,2,Arizona,Z,10,Ohio St,Z
2015,154,1181,1458,24,N,1,68,51,4,11,16,20,6,27,7,5,4,6,13,1,Duke,X,1,Wisconsin,Z
2015,145,1458,1112,25,N,1,85,45,12,18,23,31,4,17,11,9,5,1,21,1,Wisconsin,Z,2,Arizona,Z
2015,136,1116,1459,22,N,1,56,48,3,8,9,16,8,27,13,10,4,3,16,5,Arkansas,Z,12,Wofford,Z
2015,143,1458,1314,26,N,1,79,56,7,21,20,23,12,23,13,5,3,0,18,1,Wisconsin,Z,4,North Carolina,Z
2015,138,1314,1116,27,N,1,87,60,4,10,29,37,17,25,14,16,13,3,25,4,North Carolina,Z,5,Arkansas,Z
2015,136,1139,1400,16,N,1,56,48,4,13,20,28,5,23,11,5,5,4,13,6,Butler,Y,11,Texas,Y
2015,145,1246,1323,25,N,1,68,47,4,8,14,20,10,19,8,11,4,9,12,1,Kentucky,Y,3,Notre Dame,Y
2015,138,1323,1139,22,N,1,67,51,6,20,17,22,9,31,9,13,4,8,16,3,Notre Dame,Y,6,Butler,Y
2015,136,1153,1345,25,N,1,66,61,4,10,12,21,11,27,9,9,8,5,16,8,Cincinnati,Y,9,Purdue,Y
2015,138,1246,1153,20,N,1,64,54,4,15,20,28,12,26,10,7,7,9,15,1,Kentucky,Y,8,Cincinnati,Y
2015,136,1207,1186,25,N,1,84,48,11,23,23,32,10,26,10,14,5,3,18,4,Georgetown,X,13,E Washington,X
2015,144,1181,1428,20,N,1,63,45,3,9,20,26,8,23,5,14,6,4,16,1,Duke,X,5,Utah,X
2015,138,1428,1207,22,N,1,75,38,8,14,23,32,4,21,12,9,3,3,14,5,Utah,X,4,Georgetown,X
2015,136,1209,1124,22,N,1,57,54,5,16,8,13,9,13,12,6,13,2,13,14,Georgia St,Z,3,Baylor,Z
2015,138,1462,1209,23,N,1,75,34,7,13,22,25,5,18,13,14,3,2,17,6,Xavier,Z,14,Georgia St,Z
2015,143,1246,1452,24,N,1,78,50,4,15,26,32,11,33,13,10,7,7,21,1,Kentucky,Y,5,West Virginia,Y
2015,136,1301,1261,28,N,1,66,66,5,24,5,7,11,28,11,11,2,2,15,8,NC State,W,9,LSU,W
2015,138,1301,1437,24,N,1,71,53,3,11,20,27,13,32,11,10,2,4,21,8,NC State,W,1,Villanova,W
2015,146,1277,1257,26,N,1,76,60,9,23,15,20,10,31,20,12,5,7,22,7,Michigan St,W,4,Louisville,W
2015,144,1257,1301,27,N,1,75,54,3,12,18,27,7,27,15,5,5,4,13,4,Louisville,W,8,NC State,W
2015,136,1314,1217,27,N,1,67,49,5,7,8,13,12,23,14,17,2,2,18,4,North Carolina,Z,13,Harvard,Z
2015,136,1323,1318,27,N,1,69,47,2,6,13,18,2,15,19,7,9,4,13,3,Notre Dame,Y,14,Northeastern,Y
2015,143,1323,1455,30,N,1,81,54,9,19,12,15,6,26,18,11,4,4,14,3,Notre Dame,Y,7,Wichita St,Y
2015,136,1326,1433,28,N,1,75,57,6,15,13,22,8,24,16,11,5,7,17,10,Ohio St,Z,7,VCU,Z
2015,136,1412,1235,24,N,1,60,69,3,18,9,11,19,33,9,13,7,5,10,14,UAB,X,3,Iowa St,X
2015,144,1211,1417,27,N,1,74,67,3,19,17,23,18,32,15,5,5,4,18,2,Gonzaga,X,11,UCLA,X
2015,138,1417,1412,35,N,1,92,58,5,9,17,25,15,26,17,13,4,4,16,11,UCLA,X,14,UAB,X
2015,136,1417,1374,20,N,1,60,47,10,20,10,14,7,27,10,18,4,5,17,11,UCLA,X,6,SMU,X
2015,146,1181,1211,21,N,1,66,56,8,19,16,19,9,22,10,3,8,2,12,1,Duke,X,2,Gonzaga,X
2015,136,1428,1372,18,N,1,57,38,5,13,16,21,4,22,11,17,7,7,12,5,Utah,X,12,SF Austin,X
2015,136,1437,1248,36,N,1,93,57,11,22,10,15,8,25,22,8,8,6,10,1,Villanova,W,16,Lafayette,W
2015,139,1181,1361,30,N,1,68,55,6,14,2,2,5,28,16,9,7,6,12,1,Duke,X,8,San Diego St,X
2015,152,1181,1277,26,N,1,81,50,2,10,27,37,7,29,10,8,9,4,18,1,Duke,X,7,Michigan St,W
2015,137,1211,1295,30,N,1,86,58,7,22,19,28,11,24,16,9,5,3,13,2,Gonzaga,X,15,N Dakota St,X
2015,139,1211,1234,32,N,1,87,52,10,16,13,21,7,27,20,11,4,2,11,2,Gonzaga,X,7,Iowa,X
2015,137,1234,1172,35,N,1,83,69,6,16,7,10,14,32,12,5,3,5,11,7,Iowa,X,10,Davidson,X
2015,137,1242,1308,27,N,1,75,50,9,13,12,15,10,26,16,14,7,3,17,2,Kansas,Y,15,New Mexico St,Y
2015,139,1455,1242,25,N,1,78,51,10,20,18,24,5,27,13,12,10,3,20,7,Wichita St,Y,2,Kansas,Y
2015,137,1257,1414,23,N,1,57,55,5,15,6,6,9,16,9,9,4,2,11,4,Louisville,W,13,UC Irvine,W
2015,139,1257,1320,22,N,1,66,48,5,11,17,21,10,20,11,7,2,5,16,4,Louisville,W,5,Northern Iowa,W
2015,137,1268,1434,19,N,1,65,40,9,21,18,24,4,30,9,11,5,5,19,4,Maryland,Y,13,Valparaiso,Y
2015,139,1452,1268,24,N,1,69,60,7,19,14,19,14,18,11,10,15,1,20,5,West Virginia,Y,4,Maryland,Y
2015,137,1277,1208,26,N,1,70,57,7,18,11,19,5,30,18,9,8,3,22,7,Michigan St,W,10,Georgia,W
2015,139,1277,1438,17,N,1,60,40,6,12,20,33,7,25,7,6,4,7,19,7,Michigan St,W,2,Virginia,W
2015,137,1320,1461,23,N,1,71,50,9,18,16,18,8,21,10,7,9,1,14,5,Northern Iowa,W,12,Wyoming,W
2015,137,1328,1107,25,N,1,69,57,7,24,12,16,14,26,10,9,5,6,14,3,Oklahoma,W,14,SUNY Albany,W
2015,137,1332,1329,29,N,1,79,53,7,19,14,18,3,25,11,12,9,6,12,8,Oregon,Z,9,Oklahoma St,Z
2015,139,1458,1332,22,N,1,72,51,7,23,21,29,10,22,11,6,3,3,13,1,Wisconsin,Z,8,Oregon,Z
2015,137,1361,1385,25,N,1,76,53,9,22,17,30,13,27,12,13,5,3,12,8,San Diego St,X,9,St John's,X
2015,137,1438,1125,26,N,1,79,57,6,17,21,25,11,24,11,7,5,3,10,2,Virginia,W,15,Belmont,W
2015,137,1452,1138,22,N,1,68,49,5,16,19,27,9,22,11,12,7,1,25,5,West Virginia,Y,12,Buffalo,Y
2015,137,1455,1231,25,N,1,81,61,2,13,29,34,15,24,9,7,9,6,17,7,Wichita St,Y,10,Indiana,Y
2015,137,1458,1157,33,N,1,86,61,11,27,9,12,12,24,14,9,5,1,11,1,Wisconsin,Z,16,Coastal Car,Z
2016,134,1195,1192,34,N,1,96,57,8,23,20,34,10,42,27,18,6,4,18,16,FL Gulf Coast,W,16,F Dickinson,W
2016,154,1437,1314,28,N,1,77,48,8,14,13,17,2,21,6,10,5,5,16,2,Villanova,Y,1,North Carolina,W
2016,136,1314,1195,31,N,1,83,73,7,21,14,19,18,23,13,7,8,10,19,1,North Carolina,W,16,FL Gulf Coast,W
2016,134,1455,1435,22,N,1,70,59,7,19,19,25,9,34,12,7,5,2,22,11,Wichita St,Y,11,Vanderbilt,Y
2016,136,1455,1112,24,N,1,65,59,3,20,14,19,9,21,9,6,9,5,21,11,Wichita St,Y,6,Arizona,Y
2016,143,1437,1274,32,N,1,92,51,10,15,18,19,9,18,17,8,8,1,16,2,Villanova,Y,3,Miami FL,Y
2016,138,1274,1455,21,N,1,65,38,7,12,16,23,2,24,7,16,10,4,15,3,Miami FL,Y,11,Wichita St,Y
2016,135,1221,1380,18,N,1,59,40,9,25,14,19,2,27,14,14,3,1,13,16,Holy Cross,Z,16,Southern Univ,Z
2016,145,1328,1332,27,N,1,80,58,12,24,14,17,14,24,16,15,4,2,21,2,Oklahoma,Z,1,Oregon,Z
2016,137,1332,1221,34,N,1,91,61,6,20,17,22,11,33,15,7,1,6,15,1,Oregon,Z,16,Holy Cross,Z
2016,135,1276,1409,24,N,1,67,59,6,25,13,16,12,26,10,8,5,6,14,11,Michigan,W,11,Tulsa,W
2016,146,1314,1323,32,N,1,88,52,4,13,20,24,13,19,17,6,4,1,17,1,North Carolina,W,6,Notre Dame,W
2016,137,1323,1276,25,N,1,70,43,8,15,12,15,5,28,12,16,3,8,9,6,Notre Dame,W,11,Michigan,W
2016,136,1114,1345,30,N,1,85,77,9,27,16,28,15,30,9,9,13,0,22,12,Ark Little Rock,X,5,Purdue,X
2016,144,1438,1235,32,N,1,84,57,4,11,16,24,7,26,26,8,8,5,13,1,Virginia,X,4,Iowa St,X
2016,138,1235,1114,30,N,1,78,53,11,21,7,16,4,27,15,6,6,0,10,4,Iowa St,X,12,Ark Little Rock,X
2016,136,1139,1403,25,N,1,71,51,9,17,12,16,8,26,14,14,10,2,14,9,Butler,X,8,Texas Tech,X
2016,146,1393,1438,21,N,1,68,57,6,18,20,25,12,24,10,8,11,7,15,10,Syracuse,X,1,Virginia,X
2016,138,1438,1139,29,N,1,77,52,2,10,17,21,6,26,11,9,3,2,13,1,Virginia,X,9,Butler,X
2016,136,1163,1160,23,N,1,74,58,6,17,22,23,11,25,8,10,8,8,26,9,Connecticut,Y,8,Colorado,Y
2016,145,1437,1242,21,N,1,64,52,4,18,18,19,5,23,7,9,11,2,16,2,Villanova,Y,1,Kansas,Y
2016,138,1242,1163,25,N,1,73,51,6,17,17,22,8,36,14,13,3,7,13,1,Kansas,Y,9,Connecticut,Y
2016,136,1181,1423,29,N,1,93,54,4,15,31,43,12,28,11,10,4,8,18,4,Duke,Z,13,UNC Wilmington,Z
2016,138,1181,1463,23,N,1,71,50,11,23,14,16,5,23,12,10,6,7,18,4,Duke,Z,12,Yale,Z
2016,143,1332,1181,32,N,1,82,65,10,23,8,17,12,30,22,8,3,5,17,1,Oregon,Z,4,Duke,Z
2016,136,1211,1371,24,N,1,68,56,6,17,14,21,12,36,12,20,7,2,19,11,Gonzaga,X,6,Seton Hall,X
2016,138,1211,1428,34,N,1,82,61,9,19,5,6,8,26,14,9,7,3,13,11,Gonzaga,X,3,Utah,X
2016,152,1314,1393,35,N,1,83,65,4,17,9,11,16,27,18,12,6,5,12,1,North Carolina,W,10,Syracuse,X
